id,name_en,name_ja,country,country_code,abbreviation,gender,birthday,pro_year,handedness,weight,height,highest_singles_ranking,highest_doubles_ranking,sport_category_id,created_at,updated_at
sr:competitor:730033,,"パヴェルスキ, マルティン",ポーランド,POL,PAW,0,2004-11-07,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:73500,,"ローブ,ジャミー",米国,USA,LOE,1,1995-03-08,2015,0,61,168,132,117,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:739641,,"コリニョン, ラファエル",ベルギー,BEL,COL,0,2002-01-13,,,,,210,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:739649,,"デン・アウデン, ガイ",オランダ,NLD,DEN,0,2002-04-08,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:739667,,"ペドーネ, ジョルジア",イタリア,ITA,PED,1,2004-08-31,,0,,,294,416,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:73987,,"カチン,ペドロ",アルゼンチン,ARG,CAC,0,1995-04-12,2011,0,77,185,48,219,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:741433,,"ベイレク, サラ",チェコ,CZE,BEJ,1,2006-01-31,,1,,,128,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:74441,,"クアカード,エンツォ",フランス,FRA,COU,0,1995-03-01,2014,0,69,181,151,188,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:750327,,"イアチェンコ, ポリーナ",Neutral,,IAT,1,2003-12-10,,0,,,295,408,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:751899,,"ブレース, カデンス",カナダ,CAN,BRA,1,2005-02-25,,0,,,358,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:75281,,"ピターソン,レベッカ",スウェーデン,SWE,PET,1,1995-08-06,2012,0,65,173,43,87,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:755469,,"トドニ, アンカ アレクシア",ルーマニア,ROU,TOD,1,2004-10-10,,,,,217,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:75813,,"ツァン,ツィツェン",中国,CHN,ZHA,0,1996-10-16,2012,0,87,193,52,211,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:75825,,"ベクタス,エミーナ",米国,USA,BEK,1,1993-03-30,2016,0,,,82,78,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:76251,,"ボブロフ,ボグダン",Neutral,,BOB,0,1997-09-16,,0,,,361,329,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:762762,,"ジーデル, エラ",ドイツ,DEU,SEI,1,2005-02-14,,0,,,150,291,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:762932,,"クール, カロリーナ",ドイツ,DEU,KUH,1,2005-04-04,,1,,,421,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:763106,,"Barton, Hynek",チェコ,CZE,BAR,0,2004-04-05,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:763108,,"メンシク, ヤクブ",チェコ,CZE,MEN,0,2005-09-01,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:763110,,"Nicod, Jakub",チェコ,CZE,NIC,0,2004-07-21,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:763112,,"ストルプロヴァ, ジュリー",チェコ,CZE,STR,1,2004-11-16,,0,,,287,332,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:76515,,"ガコフ,イヴァン",Neutral,,GAK,0,1996-11-04,,1,80,191,142,170,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:766196,,"van Impe, Amelie",ベルギー,BEL,VAN,1,2004-07-19,,0,,,456,473,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:771430,,"ナエフ, セリーヌ",スイス,CHE,NAE,1,2005-06-25,,0,,,121,237,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:77223,,"マルティネス,ペドロ",スペイン,ESP,MAR,0,1997-04-26,2016,0,76,185,40,51,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:774476,,"デブル, ガブリエル",フランス,FRA,DEB,0,2005-12-21,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:776340,,"ジョイント, マヤ",オーストラリア,AUS,JOI,1,2006-04-16,,,,,292,330,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:779706,,"ホブデ, リブ",米国,USA,HOV,1,2005-10-25,,0,,,265,396,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:780648,,"セラフィーニ, マルチェッロ",イタリア,ITA,SER,0,2002-08-25,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:780796,,"フェルトバウシュ, キリアン",スイス,CHE,FEL,0,2005-09-07,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:784280,,"プロゾロヴァ, タティアナ",Neutral,,PRO,1,2003-10-10,,0,,,199,396,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:78431,,"ラディコワ,ダリア",Neutral,,LOD,1,1996-05-25,,0,,,346,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:09:01.000000Z
sr:competitor:78551,,メルテンス、エリーゼ,ベルギー,BEL,MER,1,1995-11-17,2013,0,67,179,12,1,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:787154,,"カンパナ リー, ジェラード",大韓民国,KOR,CAM,0,2004-10-01,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:78743,,"エジュポヴィッチ,エルマー",ドイツ,DEU,EJU,0,1993-02-01,,0,90,193,273,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:78785,,"ロドリゲス,ビクトリア",メキシコ,MEX,ROD,1,1995-04-22,2013,0,,170,216,113,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:78879,,"ペコティク,マティージャ",クロアチア,HRV,PEC,0,1989-07-03,,1,81,185,206,485,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:789688,,"Ngounoue, Clervie",米国,USA,NGO,1,2006-07-19,,0,,,360,202,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:790640,,"マルチンコ, ペトラ",クロアチア,HRV,MAR,1,2005-12-04,,0,,,132,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:79227,,"シンクレア,コリン",北マリアナ諸島,MNP,SIN,0,1994-12-19,,0,82,188,340,200,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:79315,,"コルエグナ,マルティナ",イタリア,ITA,COL,1,1996-12-10,,0,,,347,185,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:793226,,"ザネラート, ニコラス",ブラジル,BRA,ZAN,0,2002-01-22,,0,70,178,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:79443,,"カブレラ,リゼッテ",オーストラリア,AUS,CAB,1,1997-12-19,2012,0,55,168,119,139,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:79467,,"ジャシカ, オマー",オーストラリア,AUS,JAS,0,1997-05-18,2014,1,60,183,223,220,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:799304,,"プリダンキナ, エレーナ",Neutral,,PRI,1,2005-08-30,,0,,,273,218,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:801374,,"Gea, Arthur",フランス,FRA,GEA,0,2005-01-02,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:801386,,"ラジャル, マーク",エストニア,EST,LAJ,0,2003-05-12,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:801396,,"Gureva, Anastasiia",Neutral,,GUR,1,2005-03-24,,0,,,381,302,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:801414,,"ヴァンデウィンケル, ハンネ",ベルギー,BEL,VAN,1,2004-05-21,,0,,,292,444,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:80491,,"エスコベド,エルネスト",メキシコ,MEX,ESC,0,1996-07-04,2014,0,82,185,67,296,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:80535,,"カジ,ハルカ",日本,JPN,KAJ,1,1994-09-25,,0,,,213,131,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:80665,,"パルマンス,マーク",オーストラリア,AUS,POL,0,1997-05-02,2015,0,78,188,116,68,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:808628,,"シェルトン, ベン",米国,USA,SHE,0,2002-10-09,,1,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:81041,,"リ,ハン・ナム",ベトナム,VNM,HOA,0,1997-02-25,,0,69,175,231,415,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:812476,,"ザイツェヴァ, クセニア",Neutral,,ZAI,1,2004-09-13,,0,,,359,482,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:81271,,"ヘメリー,カルヴィン",フランス,FRA,HEM,0,1995-01-28,2013,0,80,193,116,252,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:813176,,"ムボコ, ビクトリア",カナダ,CAN,MBO,1,2006-08-26,,0,,,316,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:813476,,"アルトナク, ボル",スロベニア,SVN,ART,0,2004-06-04,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:813490,,"ホブガルスキ,カサリナ",ドイツ,DEU,HOB,1,1997-06-18,,0,,,189,266,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:82133,,"デリエン・ベラスコ, ムルケル・アレハンドロ",ボリビア,BOL,DEV,0,1997-09-16,,0,,,263,206,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:82307,,"ヴォンデチマン,カティンカ",リヒテンシュタイン,LIE,VON,1,1994-05-16,2012,0,64,177,153,343,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:82609,,"グラマティコプーロー,ヴァレンティニ",ギリシャ,GRC,GRA,1,1997-02-09,2012,0,,164,143,106,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:829282,,"Blockx, Alexander",ベルギー,BEL,BLO,0,2005-04-08,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:831262,,"ヤマラパリ, サハジャ",インド,IND,YAM,1,2000-10-29,,0,,,309,449,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:831284,,"倉持, 美穂",日本,JPN,KUR,1,1998-06-09,,,,,388,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:83263,,"サンティラン,アキラ",オーストラリア,AUS,SAN,0,1997-05-22,2013,0,78,180,144,197,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:83397,,"オフナー,セバスティアン",オーストリー,AUT,OFN,0,1996-05-12,2014,0,78,188,43,299,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:835864,,"Podrez, Veronika",ウクライナ,UKR,POD,1,2007-01-11,,,,,464,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:83607,,"カプーロ・タボルダ,マルティナ",アルゼンチン,ARG,CAP,1,1997-12-04,,1,,,149,380,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:83635,,"ナヤ, ギレルミーナ",アルゼンチン,ARG,NAY,1,1996-09-27,,,,,380,340,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:83661,,"イメール,エリアス",スウェーデン,SWE,YME,0,1996-04-10,2014,0,79,183,105,188,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:842594,,"リ, ゾンギュ",中国,CHN,ZON,1,2003-05-27,,,,,324,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:845268,,"コルニーヴァ, アリーナ",Neutral,,KOR,1,2007-06-23,,0,,,128,261,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:849553,,"ヤオ, シンシン",中国,CHN,YAO,1,2003-10-20,,1,,,452,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:85077,,"ムチョワ,カロリーナ",チェコ,CZE,MUC,1,1996-08-21,2014,0,68,180,8,222,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:85877,,"ビジャヌエバ,ゴンサロ",アルゼンチン,ARG,VIL,0,1995-01-13,,0,70,175,268,278,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:863263,,"グーリン, スヴィヤトスラフ",Neutral,,GUL,0,2002-12-04,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:863319,,"Fonseca, Joao",ブラジル,BRA,FON,0,2006-08-21,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:870877,,"ベイシー, ジルス アーノード",ベルギー,BEL,ARN,0,2005-09-19,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:87090,,"チョン,エウディス・ウォン",香港、中国,HKG,CHO,1,1996-04-22,,0,,,213,134,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:870983,,"斉藤, 沙羅",日本,JPN,SAI,1,2006-10-03,,0,,,242,484,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:871495,,"ミチェリン, アレックス",米国,USA,MIC,0,2004-08-25,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T17:13:20.000000Z
sr:competitor:871583,,"アンドレーワ, ミラ",Neutral,,AND,1,2007-04-29,,0,,,33,278,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:872497,,"バサヴァレディ, ニシェシュ",米国,USA,BAS,0,2005-05-02,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:87690,,"トンプソン,ジョーダン",オーストラリア,AUS,THO,0,1994-04-20,2013,0,82,183,43,77,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:87834,,"ホン,プリシラ",オーストラリア,AUS,HON,1,1998-05-10,2012,0,,171,118,91,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:88310,,"シェリフ, メイヤー",エジプト,EGY,SHE,1,1996-05-05,,0,,,31,88,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:88318,,"アルビー,オードレイ",フランス,FRA,ALB,1,1994-10-24,,0,,,221,228,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:88992,,"ミュラー,アレクサンドレ",フランス,FRA,MUL,0,1997-02-01,,0,73,180,76,273,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:891669,,"Tien, Learner",米国,USA,TIE,0,2005-12-02,,1,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:89320,,"イヴァシュカ,イリア",Neutral,,IVA,0,1994-02-24,2013,0,84,193,40,317,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:89632,,"ジャリー,ニコラス",チリ,CHL,JAR,0,1995-10-11,2014,0,90,198,19,40,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:896765,,"石井 さやか",日本,JPN,ISH,1,2005-08-31,,0,,,371,,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:90080,,ハチャノフ、カレン,Neutral,,KHA,0,1996-05-21,2013,0,87,198,8,57,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:90110,,"セーダルシク,ニーノ",クロアチア,HRV,SER,0,1996-12-13,2014,0,85,191,167,159,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:903987,,"Landaluce, Martin",スペイン,ESP,LAN,0,2006-01-08,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:904005,,"Ibragimova, Alevtina",Neutral,,IBR,1,2005-01-19,,0,,,416,362,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:90664,,"カリニーナ,アネリーナ",ウクライナ,UKR,KAL,1,1997-02-07,2013,0,70,179,25,120,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:90798,,"ハリス,クエンティン",フランス,FRA,HAL,0,1996-10-26,2012,0,78,191,61,129,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:90814,,"タイシュマン,ジル",スイス,CHE,TEI,1,1997-07-15,2013,1,60,170,21,73,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:91240,,"ペニストン,ライアン",グレートブリテン及び北アイルランド連合王国,GBR,PEN,0,1995-11-10,,1,,,123,384,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:915153,,"Dodig, Matej",クロアチア,HRV,DOD,0,2005-07-19,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:91916,,"グレイ,サラ・ベス",グレートブリテン及び北アイルランド連合王国,GBR,GRE,1,1995-08-10,,1,,,277,143,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:91960,,ケニン、ソフィア,米国,USA,KEN,1,1998-11-14,2017,0,57,170,4,29,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:92074,,"ガラン,ダニエル・エラヒ",コロンビア,COL,GAL,0,1996-06-18,2015,0,72,191,56,305,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:92442,,"フェット,ジャナ",クロアチア,HRV,FET,1,1996-11-02,2013,0,65,168,97,348,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:92879,,"シマノヴィッチ,イリーナ",Neutral,,SHY,1,1997-06-30,,0,,,154,66,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:93597,,"ペレグリーノ,アンドレア",イタリア,ITA,PEL,0,1997-03-23,,0,75,185,136,82,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:93661,,"フェテク,イリーナ",ルーマニア,ROU,FET,1,1996-04-17,,0,,,207,310,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:94485,,"ボンジ,ベンジャミン",フランス,FRA,BON,0,1996-06-09,2014,0,75,183,42,121,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:94747,,"ホアン,アントイネ",フランス,FRA,HOA,0,1995-11-04,2016,0,71,183,98,132,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:95259,,"キルクハイマー,ストロング",米国,USA,KIR,0,1995-04-26,,,,,375,491,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:95801,,"ヴァヴァッソーリ,アンドレア",イタリア,ITA,VAV,0,1995-05-05,,0,78,193,128,41,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:95829,,"オクレッポ,ジュリアン",イタリア,ITA,OCL,0,1997-08-01,,0,,,309,167,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:95853,,"ピエリ,タチアナ",イタリア,ITA,PIE,1,1999-03-29,,0,,,449,362,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:95935,,"ノリー,キャメロン",グレートブリテン及び北アイルランド連合王国,GBR,NOR,0,1995-08-23,2016,1,82,188,8,117,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:96061,,"バンデッチ,スーサン",スイス,CHE,BAN,1,1998-07-01,,0,,,164,141,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:96239,,"ドゥラソヴィッチ,ヴィクトール",ノルウェー,NOR,DUR,0,1997-03-19,,0,,,298,157,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:96859,,"ロック,ベンジャミン",ジンバブエ,ZWE,LOC,0,1993-03-04,2016,0,86,198,314,175,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:97231,,"ドジェレ,ラスロ",セルビア,SRB,DJE,0,1995-06-02,2013,0,82,188,27,346,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:97413,,"オストランド,ファニー",スウェーデン,SWE,OST,1,1997-05-05,,0,,,360,210,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:97415,,"リナルド・ペルソン,カジサ",スウェーデン,SWE,RIN,1,1997-11-11,,,,,354,,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:97977,,"ホン,ソン・チャン",大韓民国,KOR,HON,0,1997-06-30,,0,65,175,184,359,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:97995,,"ガルフィ,ダルマ",ハンガリー,HUN,GAL,1,1998-08-13,2014,0,68,178,79,126,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:98105,,"マトゥーラ, マーサ",ギリシャ,GRC,MAT,1,1997-04-26,,0,,,305,393,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:98607,,"チャン,ソフィー",米国,USA,CHA,1,1997-05-28,,0,,,217,59,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:98733,,"ブリージョ・エスコリウエラ,イレーネ",スペイン,ESP,BUR,1,1997-07-23,,0,,,207,272,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:99131,,"ブスカ,クリスティーナ",スペイン,ESP,BUC,1,1998-01-01,2015,0,,,56,38,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:99405,,"イングリス,マディソン",オーストラリア,AUS,ING,1,1998-01-14,2013,0,,171,112,177,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:99415,,"キングスレー, ラヴェーナ",米国,USA,KIN,1,1998-07-23,,0,,,284,,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:99429,,"ヒュール, ペトラ",オーストラリア,AUS,HUL,1,1999-03-05,,,,,311,193,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
sr:competitor:99587,,"チュン, ユンソン",大韓民国,KOR,CHU,0,1998-03-27,2017,0,78,178,233,129,1,2024-03-31T16:17:11.000000Z,2024-04-10T10:21:24.000000Z
